ID,Length,Width,Height,Source_X,Source_Y,Source_Z,Receiver_X,Receiver_Y,Receiver_Z, f1,f2,f3,f4,f5,f6,f7
135,3.5,5.0,2.5,1.8,1.8,1.5,1.0,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
135,3.5,5.0,2.5,1.8,1.8,1.5,1.0,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
135,3.5,5.0,2.5,1.8,1.8,1.5,1.0,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
135,3.5,5.0,2.5,1.8,1.8,1.5,1.0,3.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
135,3.5,5.0,2.5,1.8,1.8,1.5,1.0,3.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
136,3.5,5.0,3.0,2.2,2.6,1.5,1.4,3.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
137,3.5,5.0,3.0,2.2,1.4,1.5,1.4,3.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
138,3.5,5.0,3.0,1.8,1.8,1.5,1.0,3.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
139,3.5,5.0,3.5,2.2,2.6,1.5,1.4,3.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
140,3.5,5.0,3.5,2.2,1.4,1.5,1.4,3.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
141,3.5,5.0,3.5,1.8,1.8,1.5,1.0,3.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
142,3.5,5.0,4.0,2.2,2.6,1.5,1.4,3.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
143,3.5,5.0,4.0,2.2,1.4,1.5,1.4,3.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
144,3.5,5.0,4.0,1.8,1.8,1.5,1.0,3.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
145,3.5,5.5,2.5,1.4,1.0,1.5,1.0,2.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
146,3.5,5.5,2.5,1.4,1.0,1.5,1.4,2.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
147,3.5,5.5,2.5,1.0,3.0,1.5,2.2,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
148,3.5,5.5,3.0,1.4,1.0,1.5,1.0,2.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
149,3.5,5.5,3.0,1.4,1.0,1.5,1.4,2.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
150,3.5,5.5,3.0,1.0,3.0,1.5,2.2,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
151,3.5,5.5,3.5,1.4,1.0,1.5,1.0,2.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
152,3.5,5.5,3.5,1.4,1.0,1.5,1.4,2.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
153,3.5,5.5,3.5,1.0,3.0,1.5,2.2,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
154,3.5,5.5,4.0,1.4,1.0,1.5,1.0,2.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
155,3.5,5.5,4.0,1.4,1.0,1.5,1.4,2.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
156,3.5,5.5,4.0,1.0,3.0,1.5,2.2,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
156,3.5,5.5,4.0,1.0,3.0,1.5,2.2,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
156,3.5,5.5,4.0,1.0,3.0,1.5,2.2,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
156,3.5,5.5,4.0,1.0,3.0,1.5,2.2,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
156,3.5,5.5,4.0,1.0,3.0,1.5,2.2,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
156,3.5,5.5,4.0,1.0,3.0,1.5,2.2,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
