filename,RT60_RT20,Corr_RT60_RT20,RT60_RT30,Corr_RT60_RT30
RIR_330_case2.wav,2.472,0.997,2.981,0.996
RIR_330_case3.wav,0.139,0.999,0.163,0.998
RIR_330_case4.wav,0.136,0.998,0.204,0.994
RIR_330_case5.wav,0.53,0.997,0.573,0.998
RIR_330_case6.wav,0.661,0.995,1.132,0.988
RIR_330_case7.wav,0.659,0.998,0.892,0.995
RIR_330_case8.wav,0.757,0.999,0.982,0.996
RIR_330_case9.wav,0.597,0.996,1.015,0.983
RIR_331_case0.wav,0.221,0.994,0.35,0.987
RIR_331_case1.wav,0.143,0.999,0.186,0.996
RIR_331_case2.wav,2.464,0.998,3.05,0.996
RIR_331_case3.wav,0.142,0.999,0.162,0.997
RIR_331_case4.wav,0.135,0.998,0.196,0.994
RIR_331_case5.wav,0.493,0.998,0.591,0.997
RIR_331_case6.wav,0.622,0.995,0.946,0.991
RIR_331_case7.wav,0.804,0.996,1.115,0.99
RIR_331_case8.wav,0.798,0.998,0.95,0.998
RIR_331_case9.wav,0.493,0.996,0.715,0.991
RIR_332_case0.wav,0.185,0.999,0.299,0.991
RIR_332_case1.wav,0.152,1.0,0.177,0.999
RIR_332_case2.wav,2.477,0.997,3.031,0.996
RIR_332_case3.wav,0.16,0.998,0.176,0.999
RIR_332_case4.wav,0.152,0.999,0.186,0.998
RIR_332_case5.wav,0.413,0.999,0.511,0.998
RIR_332_case6.wav,0.515,0.998,0.817,0.992
RIR_332_case7.wav,0.69,0.997,1.053,0.993
RIR_332_case8.wav,0.738,0.998,0.94,0.996
RIR_332_case9.wav,0.48,0.995,0.958,0.98
RIR_333_case0.wav,0.247,0.995,0.376,0.99
RIR_333_case1.wav,0.171,0.998,0.208,0.996
RIR_333_case2.wav,2.585,0.998,3.082,0.997
RIR_333_case3.wav,0.154,0.999,0.169,0.999
RIR_333_case4.wav,0.173,0.998,0.221,0.996
RIR_333_case5.wav,0.532,0.998,0.591,0.998
RIR_333_case6.wav,0.67,0.995,1.17,0.988
RIR_333_case7.wav,0.754,0.997,1.13,0.993
RIR_333_case8.wav,0.758,0.999,0.982,0.996
RIR_333_case9.wav,0.601,0.995,1.018,0.983
RIR_334_case0.wav,0.226,0.993,0.354,0.989
RIR_334_case1.wav,0.155,0.999,0.203,0.997
RIR_334_case2.wav,2.531,0.998,3.089,0.996
RIR_334_case3.wav,0.146,0.999,0.17,0.998
RIR_334_case4.wav,0.137,0.999,0.21,0.994
RIR_334_case5.wav,0.5,0.999,0.557,0.998
RIR_334_case6.wav,0.624,0.995,1.024,0.988
RIR_334_case7.wav,0.859,0.996,1.131,0.99
RIR_334_case8.wav,0.801,0.998,0.952,0.998
RIR_334_case9.wav,0.493,0.996,0.718,0.992
RIR_335_case0.wav,0.185,0.999,0.303,0.99
RIR_335_case1.wav,0.154,1.0,0.178,0.999
RIR_335_case2.wav,2.525,0.998,3.023,0.997
RIR_335_case3.wav,0.169,0.998,0.18,0.999
RIR_335_case4.wav,0.155,0.999,0.194,0.998
RIR_335_case5.wav,0.438,0.999,0.472,0.999
RIR_335_case6.wav,0.508,0.998,0.742,0.994
RIR_335_case7.wav,0.737,0.996,1.141,0.992
RIR_335_case8.wav,0.729,0.998,0.939,0.996
RIR_335_case9.wav,0.457,0.995,0.957,0.98
RIR_336_case0.wav,0.256,0.995,0.399,0.99
RIR_336_case1.wav,0.172,0.999,0.222,0.996
RIR_336_case2.wav,2.585,0.998,3.064,0.997
RIR_336_case3.wav,0.166,1.0,0.187,0.999
RIR_336_case4.wav,0.175,0.999,0.224,0.996
RIR_336_case5.wav,0.534,0.998,0.587,0.998
RIR_336_case6.wav,0.689,0.996,1.163,0.989
RIR_336_case7.wav,0.788,0.997,1.162,0.992
RIR_336_case8.wav,0.773,0.999,0.982,0.996
RIR_336_case9.wav,0.598,0.996,1.018,0.983
RIR_337_case0.wav,0.186,0.991,0.283,0.988
RIR_337_case1.wav,0.118,0.998,0.148,0.996
RIR_337_case2.wav,1.937,0.998,2.379,0.996
RIR_337_case3.wav,0.103,0.997,0.134,0.996
RIR_337_case4.wav,0.12,0.995,0.164,0.994
RIR_337_case5.wav,0.429,0.997,0.515,0.997
RIR_337_case6.wav,0.501,0.997,0.863,0.988
RIR_337_case7.wav,0.68,0.996,0.948,0.988
RIR_337_case8.wav,0.666,0.999,0.751,0.999
RIR_337_case9.wav,0.439,0.995,0.589,0.995
RIR_338_case0.wav,0.16,0.994,0.252,0.988
RIR_338_case1.wav,0.103,0.997,0.134,0.996
RIR_338_case2.wav,1.929,0.998,2.356,0.996
RIR_338_case3.wav,0.103,0.998,0.127,0.997
RIR_338_case4.wav,0.093,0.997,0.139,0.993
RIR_338_case5.wav,0.421,0.997,0.49,0.997
RIR_338_case6.wav,0.475,0.996,0.84,0.987
RIR_338_case7.wav,0.622,0.996,0.887,0.992
RIR_338_case8.wav,0.643,0.999,0.716,0.999
RIR_338_case9.wav,0.511,0.993,0.507,0.993
RIR_339_case0.wav,0.153,0.997,0.236,0.99
RIR_339_case1.wav,0.117,0.999,0.142,0.998
RIR_339_case2.wav,1.918,0.998,2.389,0.996
RIR_339_case3.wav,0.114,1.0,0.131,0.999
RIR_339_case4.wav,0.107,0.999,0.138,0.997
RIR_339_case5.wav,0.36,0.999,0.542,0.993
RIR_339_case6.wav,0.508,0.995,0.766,0.988
RIR_339_case7.wav,0.535,0.998,0.676,0.996
RIR_339_case8.wav,0.66,0.998,0.784,0.997
RIR_339_case9.wav,0.427,0.997,0.528,0.996
RIR_340_case0.wav,0.176,0.989,0.273,0.986
RIR_340_case1.wav,0.108,0.995,0.149,0.994
RIR_340_case2.wav,1.921,0.998,2.403,0.996
RIR_340_case3.wav,0.097,0.995,0.126,0.995
RIR_340_case4.wav,0.105,0.995,0.159,0.991
RIR_340_case5.wav,0.426,0.997,0.513,0.995
RIR_340_case6.wav,0.487,0.996,0.762,0.991
RIR_340_case7.wav,0.637,0.994,0.95,0.986
RIR_340_case8.wav,0.661,0.999,0.748,0.999
RIR_340_case9.wav,0.433,0.994,0.588,0.995
RIR_341_case0.wav,0.153,0.994,0.236,0.988
RIR_341_case1.wav,0.109,0.998,0.136,0.996
RIR_341_case2.wav,1.895,0.998,2.362,0.996
RIR_341_case3.wav,0.101,0.998,0.124,0.997
RIR_341_case4.wav,0.094,0.998,0.14,0.992
RIR_341_case5.wav,0.403,0.997,0.511,0.995
RIR_341_case6.wav,0.434,0.995,0.635,0.992
RIR_341_case7.wav,0.595,0.994,0.892,0.989
RIR_341_case8.wav,0.639,0.998,0.711,0.999
RIR_341_case9.wav,0.498,0.993,0.508,0.994
RIR_342_case0.wav,0.132,0.997,0.231,0.988
RIR_342_case1.wav,0.121,0.999,0.144,0.998
RIR_342_case2.wav,1.956,0.998,2.421,0.996
RIR_342_case3.wav,0.118,0.999,0.132,0.999
RIR_342_case4.wav,0.103,0.999,0.143,0.995
RIR_342_case5.wav,0.389,0.997,0.539,0.993
RIR_342_case6.wav,0.504,0.994,0.741,0.988
RIR_342_case7.wav,0.54,0.997,0.682,0.995
RIR_342_case8.wav,0.658,0.998,0.783,0.997
RIR_342_case9.wav,0.424,0.997,0.524,0.996
RIR_343_case0.wav,0.2,0.993,0.304,0.99
RIR_343_case1.wav,0.142,0.998,0.174,0.996
RIR_343_case2.wav,2.063,0.998,2.501,0.997
RIR_343_case3.wav,0.122,0.999,0.151,0.997
RIR_343_case4.wav,0.112,0.998,0.178,0.992
RIR_343_case5.wav,0.467,0.998,0.624,0.993
RIR_343_case6.wav,0.558,0.996,0.965,0.988
RIR_343_case7.wav,0.962,0.99,1.387,0.988
RIR_343_case8.wav,0.665,0.999,0.753,0.999
RIR_343_case9.wav,0.433,0.995,0.585,0.995
RIR_344_case0.wav,0.171,0.995,0.265,0.987
RIR_344_case1.wav,0.121,0.999,0.157,0.997
RIR_344_case2.wav,2.04,0.998,2.446,0.997
RIR_344_case3.wav,0.117,0.999,0.135,0.998
RIR_344_case4.wav,0.117,0.998,0.156,0.995
RIR_344_case5.wav,0.431,0.998,0.621,0.993
RIR_344_case6.wav,0.504,0.996,0.853,0.989
RIR_344_case7.wav,0.69,0.995,1.259,0.988
RIR_344_case8.wav,0.645,0.998,0.716,0.999
RIR_344_case9.wav,0.501,0.993,0.508,0.993
RIR_345_case0.wav,0.17,0.998,0.25,0.992
RIR_345_case1.wav,0.131,1.0,0.156,0.998
RIR_345_case2.wav,2.009,0.998,2.45,0.997
RIR_345_case3.wav,0.125,0.999,0.141,0.999
RIR_345_case4.wav,0.131,0.998,0.167,0.998
RIR_345_case5.wav,0.45,0.997,0.567,0.995
RIR_345_case6.wav,0.531,0.994,0.79,0.989
RIR_345_case7.wav,0.579,0.997,0.727,0.995
RIR_345_case8.wav,0.651,0.998,0.775,0.997
RIR_345_case9.wav,0.431,0.997,0.527,0.996
RIR_346_case0.wav,0.209,0.994,0.304,0.991
RIR_346_case1.wav,0.141,0.999,0.182,0.996
RIR_346_case2.wav,2.084,0.998,2.508,0.997
RIR_346_case3.wav,0.127,0.999,0.156,0.997
RIR_346_case4.wav,0.128,0.998,0.18,0.994
RIR_346_case5.wav,0.437,0.999,0.624,0.995
RIR_346_case6.wav,0.526,0.997,0.986,0.986
RIR_346_case7.wav,1.03,0.989,1.438,0.987
RIR_346_case8.wav,0.663,0.999,0.749,0.999
RIR_346_case9.wav,0.436,0.995,0.59,0.995
RIR_347_case0.wav,0.178,0.996,0.274,0.99
RIR_347_case1.wav,0.131,0.999,0.168,0.996
RIR_347_case2.wav,2.073,0.998,2.483,0.997
RIR_347_case3.wav,0.119,0.999,0.141,0.998
RIR_347_case4.wav,0.113,0.999,0.167,0.995
RIR_347_case5.wav,0.43,0.998,0.619,0.995
RIR_347_case6.wav,0.484,0.997,0.9,0.986
RIR_347_case7.wav,0.741,0.995,1.317,0.986
RIR_347_case8.wav,0.648,0.998,0.715,0.999
RIR_347_case9.wav,0.509,0.993,0.505,0.994
RIR_348_case0.wav,0.172,0.998,0.264,0.992
RIR_348_case1.wav,0.143,0.999,0.176,0.997
RIR_348_case2.wav,2.068,0.998,2.535,0.997
RIR_348_case3.wav,0.131,1.0,0.148,0.999
RIR_348_case4.wav,0.133,0.999,0.173,0.998
RIR_348_case5.wav,0.444,0.998,0.56,0.995
RIR_348_case6.wav,0.547,0.995,0.774,0.989
RIR_348_case7.wav,0.585,0.997,0.715,0.995
RIR_348_case8.wav,0.657,0.999,0.783,0.997
RIR_348_case9.wav,0.43,0.997,0.524,0.996
RIR_349_case0.wav,0.162,0.998,0.267,0.99
RIR_349_case1.wav,0.122,0.999,0.149,0.998
RIR_349_case2.wav,2.047,0.997,2.532,0.996
RIR_349_case3.wav,0.127,1.0,0.142,0.999
RIR_349_case4.wav,0.113,1.0,0.151,0.996
RIR_349_case5.wav,0.459,0.997,0.518,0.997
RIR_349_case6.wav,0.562,0.996,0.873,0.991
RIR_349_case7.wav,0.615,0.998,0.934,0.993
RIR_349_case8.wav,0.685,0.999,0.762,0.998
RIR_349_case9.wav,0.493,0.995,0.563,0.994
RIR_350_case0.wav,0.184,0.994,0.288,0.989
RIR_350_case1.wav,0.127,0.999,0.159,0.997
RIR_350_case2.wav,2.118,0.997,2.544,0.996
RIR_350_case3.wav,0.122,1.0,0.144,0.999
RIR_350_case4.wav,0.123,0.999,0.165,0.996
RIR_350_case5.wav,0.477,0.997,0.551,0.997
RIR_350_case6.wav,0.577,0.997,0.918,0.991
RIR_350_case7.wav,0.794,0.994,1.038,0.993
RIR_350_case8.wav,0.724,0.999,0.814,0.998
RIR_350_case9.wav,0.448,0.997,0.639,0.991
RIR_351_case0.wav,0.163,0.995,0.237,0.99
RIR_351_case1.wav,0.119,0.999,0.147,0.997
RIR_351_case2.wav,2.015,0.997,2.484,0.996
RIR_351_case3.wav,0.116,0.999,0.136,0.998
RIR_351_case4.wav,0.104,1.0,0.151,0.996
RIR_351_case5.wav,0.383,0.997,0.486,0.995
RIR_351_case6.wav,0.409,0.996,0.654,0.991
RIR_351_case7.wav,0.561,0.998,0.857,0.991
RIR_351_case8.wav,0.632,0.998,0.755,0.997
RIR_351_case9.wav,0.325,0.999,0.561,0.992
RIR_352_case0.wav,0.147,0.997,0.244,0.988
RIR_352_case1.wav,0.126,0.999,0.153,0.998
RIR_352_case2.wav,2.073,0.998,2.555,0.996
RIR_352_case3.wav,0.128,1.0,0.141,0.999
RIR_352_case4.wav,0.109,1.0,0.154,0.996
RIR_352_case5.wav,0.469,0.996,0.536,0.996
RIR_352_case6.wav,0.562,0.995,0.74,0.995
RIR_352_case7.wav,0.619,0.997,0.977,0.991
RIR_352_case8.wav,0.68,0.999,0.764,0.998
RIR_352_case9.wav,0.488,0.995,0.58,0.994
RIR_353_case0.wav,0.181,0.995,0.284,0.989
RIR_353_case1.wav,0.122,0.999,0.153,0.998
RIR_353_case2.wav,2.158,0.997,2.597,0.996
RIR_353_case3.wav,0.121,0.999,0.139,0.999
RIR_353_case4.wav,0.119,0.999,0.167,0.995
RIR_353_case5.wav,0.484,0.997,0.546,0.996
RIR_353_case6.wav,0.579,0.995,0.931,0.99
RIR_353_case7.wav,0.796,0.993,1.069,0.992
RIR_353_case8.wav,0.717,0.999,0.81,0.998
RIR_353_case9.wav,0.44,0.997,0.644,0.991
RIR_354_case0.wav,0.141,0.997,0.238,0.988
RIR_354_case1.wav,0.113,0.999,0.144,0.997
RIR_354_case2.wav,1.982,0.998,2.456,0.996
RIR_354_case3.wav,0.113,0.999,0.132,0.998
RIR_354_case4.wav,0.104,0.999,0.151,0.995
RIR_354_case5.wav,0.357,0.997,0.447,0.996
RIR_354_case6.wav,0.407,0.995,0.607,0.991
RIR_354_case7.wav,0.547,0.996,0.864,0.989
RIR_354_case8.wav,0.629,0.999,0.758,0.997
RIR_354_case9.wav,0.324,0.999,0.564,0.991
RIR_355_case0.wav,0.183,0.998,0.274,0.992
RIR_355_case1.wav,0.139,0.999,0.172,0.998
RIR_355_case2.wav,2.129,0.998,2.621,0.996
RIR_355_case3.wav,0.134,1.0,0.15,0.999
RIR_355_case4.wav,0.117,1.0,0.167,0.995
RIR_355_case5.wav,0.469,0.998,0.614,0.996
RIR_355_case6.wav,0.563,0.996,0.855,0.993
RIR_355_case7.wav,0.663,0.998,0.996,0.992
RIR_355_case8.wav,0.684,0.999,0.765,0.998
RIR_355_case9.wav,0.487,0.995,0.574,0.994
RIR_356_case0.wav,0.212,0.995,0.296,0.991
RIR_356_case1.wav,0.141,0.999,0.176,0.997
RIR_356_case2.wav,2.227,0.998,2.653,0.997
RIR_356_case3.wav,0.134,1.0,0.155,0.999
RIR_356_case4.wav,0.132,0.999,0.181,0.996
RIR_356_case5.wav,0.496,0.998,0.627,0.996
RIR_356_case6.wav,0.577,0.997,0.984,0.991
RIR_356_case7.wav,0.835,0.994,1.112,0.992
RIR_356_case8.wav,0.708,0.999,0.812,0.998
RIR_356_case9.wav,0.443,0.997,0.64,0.991
RIR_357_case0.wav,0.144,0.998,0.252,0.988
RIR_357_case1.wav,0.134,0.999,0.165,0.998
RIR_357_case2.wav,2.109,0.998,2.559,0.996
RIR_357_case3.wav,0.127,0.999,0.148,0.999
RIR_357_case4.wav,0.119,0.999,0.16,0.996
RIR_357_case5.wav,0.391,0.997,0.545,0.995
RIR_357_case6.wav,0.429,0.996,0.657,0.99
RIR_357_case7.wav,0.62,0.996,0.93,0.99
RIR_357_case8.wav,0.633,0.999,0.758,0.997
RIR_357_case9.wav,0.323,0.999,0.566,0.991
RIR_358_case0.wav,0.185,0.998,0.282,0.992
RIR_358_case1.wav,0.142,0.999,0.181,0.998
RIR_358_case2.wav,2.182,0.998,2.673,0.996
RIR_358_case3.wav,0.139,1.0,0.159,0.999
RIR_358_case4.wav,0.141,0.998,0.182,0.997
RIR_358_case5.wav,0.465,0.998,0.563,0.997
RIR_358_case6.wav,0.562,0.996,0.854,0.991
RIR_358_case7.wav,0.674,0.997,0.992,0.991
RIR_358_case8.wav,0.681,0.999,0.763,0.998
RIR_358_case9.wav,0.495,0.995,0.563,0.994
RIR_359_case0.wav,0.218,0.996,0.313,0.991
RIR_359_case1.wav,0.156,1.0,0.192,0.998
RIR_359_case2.wav,2.276,0.998,2.696,0.997
RIR_359_case3.wav,0.141,1.0,0.161,0.999
RIR_359_case4.wav,0.142,0.999,0.193,0.996
RIR_359_case5.wav,0.519,0.998,0.736,0.995
RIR_359_case6.wav,0.604,0.998,0.918,0.992
RIR_359_case7.wav,0.862,0.993,1.117,0.992
RIR_359_case8.wav,0.721,0.999,0.812,0.998
RIR_359_case9.wav,0.424,0.997,0.663,0.991
RIR_360_case0.wav,0.176,0.998,0.269,0.993
RIR_360_case1.wav,0.138,0.999,0.168,0.998
RIR_360_case2.wav,2.154,0.998,2.616,0.997
RIR_360_case3.wav,0.134,0.998,0.153,0.999
RIR_360_case4.wav,0.123,0.999,0.167,0.994
RIR_360_case5.wav,0.398,0.996,0.488,0.997
RIR_360_case6.wav,0.4,0.995,0.647,0.991
RIR_360_case7.wav,0.626,0.996,0.958,0.989
RIR_360_case8.wav,0.627,0.999,0.758,0.997
RIR_360_case9.wav,0.326,0.999,0.565,0.991
RIR_361_case0.wav,0.158,0.997,0.282,0.987
RIR_361_case1.wav,0.132,1.0,0.152,0.998
RIR_361_case2.wav,2.14,0.998,2.652,0.996
RIR_361_case3.wav,0.13,1.0,0.144,0.999
RIR_361_case4.wav,0.122,1.0,0.154,0.997
RIR_361_case5.wav,0.41,0.998,0.564,0.994
RIR_361_case6.wav,0.54,0.994,0.795,0.986
RIR_361_case7.wav,0.6,0.998,0.74,0.995
RIR_361_case8.wav,0.72,0.998,0.836,0.998
RIR_361_case9.wav,0.532,0.994,0.536,0.995
RIR_362_case0.wav,0.165,0.996,0.275,0.987
RIR_362_case1.wav,0.129,0.999,0.154,0.998
RIR_362_case2.wav,2.132,0.997,2.618,0.996
RIR_362_case3.wav,0.13,1.0,0.148,0.999
RIR_362_case4.wav,0.12,1.0,0.167,0.995
RIR_362_case5.wav,0.403,0.998,0.577,0.994
RIR_362_case6.wav,0.529,0.995,0.646,0.991
RIR_362_case7.wav,0.582,0.998,0.678,0.997
RIR_362_case8.wav,0.752,0.999,0.833,0.998
RIR_362_case9.wav,0.418,0.998,0.692,0.989
RIR_363_case0.wav,0.178,0.992,0.283,0.986
RIR_363_case1.wav,0.112,0.998,0.152,0.996
RIR_363_case2.wav,2.083,0.997,2.572,0.996
RIR_363_case3.wav,0.114,0.999,0.136,0.998
RIR_363_case4.wav,0.104,0.997,0.159,0.992
RIR_363_case5.wav,0.411,0.997,0.52,0.996
RIR_363_case6.wav,0.528,0.995,0.97,0.987
RIR_363_case7.wav,0.638,0.997,1.035,0.991
RIR_363_case8.wav,0.734,0.999,0.854,0.998
RIR_363_case9.wav,0.483,0.994,0.752,0.989
RIR_364_case0.wav,0.168,0.997,0.266,0.99
RIR_364_case1.wav,0.133,1.0,0.159,0.998
RIR_364_case2.wav,2.188,0.997,2.694,0.996
RIR_364_case3.wav,0.127,1.0,0.142,0.999
RIR_364_case4.wav,0.122,0.999,0.158,0.996
RIR_364_case5.wav,0.377,0.998,0.519,0.995
RIR_364_case6.wav,0.439,0.996,0.756,0.987
RIR_364_case7.wav,0.603,0.997,0.76,0.994
RIR_364_case8.wav,0.718,0.998,0.819,0.998
RIR_364_case9.wav,0.533,0.994,0.535,0.995
RIR_365_case0.wav,0.151,0.997,0.267,0.988
RIR_365_case1.wav,0.122,0.999,0.156,0.997
RIR_365_case2.wav,2.16,0.998,2.642,0.996
RIR_365_case3.wav,0.123,1.0,0.142,0.999
RIR_365_case4.wav,0.119,0.999,0.166,0.996
RIR_365_case5.wav,0.401,0.998,0.56,0.993
RIR_365_case6.wav,0.518,0.996,0.66,0.99
RIR_365_case7.wav,0.577,0.998,0.695,0.997
RIR_365_case8.wav,0.752,0.999,0.824,0.998
RIR_365_case9.wav,0.422,0.998,0.688,0.99
RIR_366_case0.wav,0.169,0.99,0.265,0.987
RIR_366_case1.wav,0.11,0.996,0.148,0.995
RIR_366_case2.wav,2.078,0.998,2.59,0.996
RIR_366_case3.wav,0.102,0.997,0.132,0.996
RIR_366_case4.wav,0.102,0.996,0.158,0.991
RIR_366_case5.wav,0.372,0.997,0.524,0.993
RIR_366_case6.wav,0.577,0.992,0.974,0.985
RIR_366_case7.wav,0.612,0.995,1.058,0.988
RIR_366_case8.wav,0.725,0.998,0.85,0.998
RIR_366_case9.wav,0.484,0.993,0.75,0.989
RIR_367_case0.wav,0.17,0.997,0.28,0.99
RIR_367_case1.wav,0.149,1.0,0.171,0.999
RIR_367_case2.wav,2.249,0.998,2.74,0.997
RIR_367_case3.wav,0.142,1.0,0.152,1.0
RIR_367_case4.wav,0.133,1.0,0.172,0.997
RIR_367_case5.wav,0.447,0.997,0.579,0.995
RIR_367_case6.wav,0.527,0.996,0.779,0.989
RIR_367_case7.wav,0.729,0.996,0.792,0.995
RIR_367_case8.wav,0.721,0.998,0.825,0.998
RIR_367_case9.wav,0.531,0.994,0.535,0.995
RIR_368_case0.wav,0.173,0.997,0.278,0.989
RIR_368_case1.wav,0.142,0.999,0.172,0.998
RIR_368_case2.wav,2.24,0.998,2.739,0.997
RIR_368_case3.wav,0.136,1.0,0.153,0.999
RIR_368_case4.wav,0.128,0.999,0.175,0.996
RIR_368_case5.wav,0.46,0.997,0.592,0.995
RIR_368_case6.wav,0.528,0.995,0.648,0.99
RIR_368_case7.wav,0.621,0.997,0.78,0.996
RIR_368_case8.wav,0.75,0.999,0.825,0.998
RIR_368_case9.wav,0.42,0.998,0.701,0.989
RIR_369_case0.wav,0.211,0.993,0.309,0.989
RIR_369_case1.wav,0.131,0.998,0.173,0.995
RIR_369_case2.wav,2.218,0.998,2.655,0.997
RIR_369_case3.wav,0.122,0.999,0.149,0.997
RIR_369_case4.wav,0.118,0.998,0.172,0.993
RIR_369_case5.wav,0.425,0.999,0.629,0.992
RIR_369_case6.wav,0.656,0.994,1.052,0.987
RIR_369_case7.wav,0.796,0.995,1.323,0.986
RIR_369_case8.wav,0.732,0.999,0.854,0.998
RIR_369_case9.wav,0.484,0.993,0.75,0.99
RIR_370_case0.wav,0.199,0.998,0.304,0.992
RIR_370_case1.wav,0.161,0.999,0.195,0.998
RIR_370_case2.wav,2.318,0.998,2.799,0.997
RIR_370_case3.wav,0.147,0.999,0.163,0.999
RIR_370_case4.wav,0.136,0.999,0.18,0.997
RIR_370_case5.wav,0.475,0.997,0.615,0.995
RIR_370_case6.wav,0.568,0.995,0.784,0.989
RIR_370_case7.wav,0.783,0.995,0.8,0.995
RIR_370_case8.wav,0.72,0.998,0.835,0.998
RIR_370_case9.wav,0.53,0.995,0.535,0.995
RIR_371_case0.wav,0.181,0.997,0.29,0.989
RIR_371_case1.wav,0.15,0.999,0.182,0.999
RIR_371_case2.wav,2.285,0.998,2.773,0.997
RIR_371_case3.wav,0.146,0.999,0.173,0.999
RIR_371_case4.wav,0.133,1.0,0.187,0.996
RIR_371_case5.wav,0.476,0.997,0.555,0.996
RIR_371_case6.wav,0.536,0.994,0.671,0.992
RIR_371_case7.wav,0.619,0.998,0.852,0.996
RIR_371_case8.wav,0.75,0.999,0.829,0.998
RIR_371_case9.wav,0.425,0.998,0.689,0.989
RIR_372_case0.wav,0.199,0.992,0.306,0.989
RIR_372_case1.wav,0.141,0.998,0.18,0.995
RIR_372_case2.wav,2.267,0.998,2.724,0.997
RIR_372_case3.wav,0.126,0.998,0.155,0.996
RIR_372_case4.wav,0.127,0.997,0.186,0.992
RIR_372_case5.wav,0.444,0.999,0.724,0.992
RIR_372_case6.wav,0.665,0.993,1.07,0.986
RIR_372_case7.wav,0.898,0.993,1.353,0.985
RIR_372_case8.wav,0.731,0.998,0.854,0.998
RIR_372_case9.wav,0.484,0.993,0.771,0.989
RIR_373_case0.wav,0.206,0.994,0.312,0.988
RIR_373_case1.wav,0.13,0.999,0.177,0.995
RIR_373_case2.wav,2.317,0.997,2.788,0.996
RIR_373_case3.wav,0.133,1.0,0.153,0.999
RIR_373_case4.wav,0.13,0.999,0.19,0.994
RIR_373_case5.wav,0.424,0.998,0.549,0.995
RIR_373_case6.wav,0.584,0.994,0.691,0.995
RIR_373_case7.wav,0.628,0.998,0.885,0.993
RIR_373_case8.wav,0.773,0.999,0.877,0.998
RIR_373_case9.wav,0.472,0.997,0.882,0.987
RIR_374_case0.wav,0.257,0.99,0.338,0.99
RIR_374_case1.wav,0.132,0.999,0.176,0.996
RIR_374_case2.wav,2.323,0.997,2.792,0.996
RIR_374_case3.wav,0.139,0.999,0.159,0.998
RIR_374_case4.wav,0.147,0.998,0.19,0.995
RIR_374_case5.wav,0.424,0.999,0.549,0.997
RIR_374_case6.wav,0.524,0.998,0.67,0.995
RIR_374_case7.wav,0.692,0.997,0.794,0.998
RIR_374_case8.wav,0.766,0.999,0.923,0.997
RIR_374_case9.wav,0.516,0.997,0.961,0.989
RIR_375_case0.wav,0.15,0.998,0.258,0.988
RIR_375_case1.wav,0.133,1.0,0.16,0.999
RIR_375_case2.wav,2.264,0.997,2.76,0.996
RIR_375_case3.wav,0.132,1.0,0.147,0.999
RIR_375_case4.wav,0.123,1.0,0.158,0.998
RIR_375_case5.wav,0.407,0.998,0.505,0.996
RIR_375_case6.wav,0.473,0.997,0.624,0.992
RIR_375_case7.wav,0.575,0.998,0.962,0.989
RIR_375_case8.wav,0.754,0.998,0.866,0.998
RIR_375_case9.wav,0.501,0.994,0.589,0.994
RIR_376_case0.wav,0.202,0.993,0.308,0.989
RIR_376_case1.wav,0.13,0.999,0.173,0.996
RIR_376_case2.wav,2.301,0.997,2.762,0.996
RIR_376_case3.wav,0.125,0.999,0.151,0.998
RIR_376_case4.wav,0.126,0.999,0.179,0.994
RIR_376_case5.wav,0.444,0.998,0.552,0.996
RIR_376_case6.wav,0.573,0.995,0.683,0.994
RIR_376_case7.wav,0.626,0.997,0.895,0.992
RIR_376_case8.wav,0.767,0.999,0.881,0.998
RIR_376_case9.wav,0.476,0.997,0.885,0.987
RIR_377_case0.wav,0.212,0.994,0.32,0.989
RIR_377_case1.wav,0.138,0.999,0.175,0.997
RIR_377_case2.wav,2.311,0.998,2.823,0.996
RIR_377_case3.wav,0.134,0.999,0.158,0.998
RIR_377_case4.wav,0.13,0.998,0.186,0.994
RIR_377_case5.wav,0.479,0.998,0.56,0.996
RIR_377_case6.wav,0.53,0.998,0.679,0.995
RIR_377_case7.wav,0.704,0.996,0.896,0.997
RIR_377_case8.wav,0.762,0.999,0.923,0.997
RIR_377_case9.wav,0.507,0.997,0.963,0.988
RIR_378_case0.wav,0.147,0.998,0.262,0.987
RIR_378_case1.wav,0.134,0.999,0.161,0.998
RIR_378_case2.wav,2.229,0.997,2.772,0.996
RIR_378_case3.wav,0.132,1.0,0.15,0.999
RIR_378_case4.wav,0.12,0.999,0.157,0.997
RIR_378_case5.wav,0.423,0.998,0.539,0.996
RIR_378_case6.wav,0.469,0.997,0.626,0.992
RIR_378_case7.wav,0.56,0.998,0.977,0.988
RIR_378_case8.wav,0.753,0.998,0.867,0.998
RIR_378_case9.wav,0.5,0.995,0.585,0.994
RIR_379_case0.wav,0.234,0.995,0.344,0.99
RIR_379_case1.wav,0.138,0.998,0.194,0.995
RIR_379_case2.wav,2.396,0.998,2.853,0.997
RIR_379_case3.wav,0.14,1.0,0.164,0.998
RIR_379_case4.wav,0.14,0.999,0.205,0.993
RIR_379_case5.wav,0.487,0.998,0.603,0.996
RIR_379_case6.wav,0.598,0.995,0.787,0.994
RIR_379_case7.wav,0.692,0.998,1.006,0.993
RIR_379_case8.wav,0.762,0.999,0.873,0.998
RIR_379_case9.wav,0.474,0.997,0.884,0.987
